player_id,player,team,position,injury,week_injured
f50ae8f1-aebd-4e3d-bbf9-f92921044e72,Divine Deablo,LV,LB,Wrist,1
089763ae-208d-4ad9-bb30-c97c0fcfdcd1,Dane Jackson,BUF,CB,Knee,2
eab74cbc-ed11-46b3-bd16-1d4c997adc22,Quintin Morris,BUF,TE,Hamstring,2
adabdc56-278f-48b9-a003-1329b7f2f663,Ed Oliver,BUF,DT,Ankle,2
8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,Tim Settle,BUF,DT,Calf,2
dc397432-7157-4ce4-976d-b9662cc6f551,Gabe Davis,BUF,WR,Ankle,2
a1c40664-b265-4083-aad2-54b4c734f2c5,Stefon Diggs,BUF,WR,Vet Rest,2
f32c4441-b0de-4bbe-a9cf-d7b88acaefe7,Tommy Doyle,BUF,T,Foot,2
0dc98d11-34e4-46f6-96a6-7707c6f29500,Breshad Perriman,TB,WR,Knee,2
f552cc18-aaf5-48ef-87f1-4791a101e553,Donovan Smith,TB,T,Elbow,2
e39240b4-cac5-453f-b99f-6bbbdd1c9c82,Tristan Wirfs,TB,T,Abdomen,2
41c44740-d0f6-44ab-8347-3b5d515e5ecf,Tom Brady,TB,QB,NIR-Rest,2
9a612961-9fdf-47d0-b7ca-32b55adb1f61,Lavonte David,TB,LB,NIR-Rest,2
c48c21d9-0ae5-478c-ad34-30a660cfa9b8,Mike Evans,TB,WR,Calf,2
7f46a7be-286e-4bfe-8778-d03dbe600ce9,Leonard Fournette,TB,RB,Hamstring,2
e2d85e2a-3d88-42e7-95ca-8db79228135c,Akiem Hicks,TB,DL,NIR-Rest,2
4501e6f4-4683-4357-b241-8b4a0b6aae81,Russell Gage,TB,WR,Hamstring,2
baa61bb5-f8d0-4f90-bbe2-028576b8d33d,Chris Godwin,TB,WR,Hamstring,2
0b3217b9-ba37-4222-95cb-a7a222441e8b,Julio Jones,TB,WR,Knee,2
76d1f310-5877-42d1-99b2-b9ab4b8d826b,Zyon McCollum,TB,CB,Hamstring,2
a792cbbf-d96a-48fc-a187-6f7f5b7dd214,Ronnie Stanley,BAL,T,Ankle,2
c30da9e4-f0d5-472f-9c20-45f2bc7eaa54,Brandon Stephens,BAL,DB,Quad,2
9480dd9f-151f-4e6d-b5a3-35f07bda4cac,Nick Boyle,BAL,TE,NIR-Rest,2
bf9749c6-6609-456e-a3eb-b8cab21dd76a,Marlon Humphrey,BAL,CB,Groin,2
0333b8f0-3aab-45aa-a684-6d402a309413,Calais Campbell,BAL,DT,NIR-Rest,2
a57b9914-4315-4295-98b4-9b348c52d6a1,J.K. Dobbins,BAL,RB,Knee,2
98841eb4-0f2a-4073-bc91-0fa8548b305b,Justin Houston,BAL,OLB,NIR-Rest,2
5ef5ab81-46ed-4092-9434-b7011f772bc4,Travis Jones,BAL,DT,Knee,2
402f063b-4703-4729-b6ea-3a9d45a314c7,Marcus Peters,BAL,CB,Knee,2
c65488d4-251e-40fc-9f32-7019bbdaf75e,James Proche II,BAL,WR,Groin,2
cb68b95f-ef6f-4e5e-b861-8bfe6cfeacf5,Patrick Ricard,BAL,FB,Calf,2
5f424505-f29f-433c-b3f2-1a143a04a010,Keenan Allen,LAC,WR,Hamstring,2
b590479c-79df-4505-be19-b0838574b434,J.C. Jackson,LAC,CB,Ankle,2
4f246e92-3d21-450f-977a-dc16892c7238,Donald Parham Jr.,LAC,TE,Hamstring,2
72c54860-db73-4fe1-bbf7-8fe1413c0952,Rashawn Slater,LAC,T,Back,2
d468dfe5-8ad2-4c8b-b7ba-0962316a2156,Drue Tranquill,LAC,LB,Back,2
a473e7a2-8f31-43ad-b87f-c39e6635f1b0,Josey Jewell,DEN,LB,Calf,2
63a656b9-bcbb-44a3-95c8-e8a63660e71b,K'Waun Williams,DEN,CB,Wrist,2
7788ca8f-88c8-447f-9110-3cfd3ca5efd8,Billy Turner,DEN,OL,Knee,2
9492f51a-22eb-465f-b3bb-aaee81ce76f5,DeShawn Williams,DEN,DT,Back,2
8bd08ef6-5d55-4fd0-b7db-1489d88c6ebd,Quinn Meinerz,DEN,OL,Hamstring,2
5c913725-c52a-4633-b3b9-efa6a9d2cf05,Randy Gregory,DEN,OLB,Shoulder,2
89338a12-65a8-4670-ac99-97281732ff79,K.J. Hamler,DEN,WR,Knee,2
8aad56a2-0589-4ebc-99f8-b07c5023fd70,Raekwon McMillan,NE,LB,Thumb,2
8a9a3c7f-57a1-4064-9bda-2c7fad7b5c01,Pierre Strong Jr.,NE,RB,Shoulder,2
3164fc4b-b2ae-43b3-9ff1-1d5f744b9f88,Ja'Whaun Bentley,NE,LB,Toe,2
8a6825e8-2657-487b-ac69-620a89d7a0cd,Joshuah Bledsoe,NE,SAF,Groin,2
3c119ef7-fe68-439d-93e4-89ab4fd1df44,Adrian Phillips,NE,DB,Ribs,2
173831a7-d33d-4d2a-8dd9-4e36182e23cc,Trent Brown,NE,OL,Ankle,2
6dbc1c10-83ed-40ba-b747-365ef1c0623a,Shaun Wade,NE,CB,Ankle,2
1fd00ec3-b758-46d2-a2c1-cca521ea8a54,Mac Jones,NE,QB,Illness,2
a6038c60-5c9e-435f-beb5-e0e02b07e764,Devery Hamilton,NYG,OL,Illness,2
b4af6462-3e3a-49d5-9d96-482ad9f3c0c8,Kadarius Toney,NYG,WR,Hamstring,2
09dc5222-9669-4aba-9b67-dc87dfcf01fc,Nick McCloud,NYG,CB,Hamstring,2
e63d2781-66d7-4e29-ae56-292fb282a5ed,Aaron Robinson,NYG,CB,Appendix,2
582dfe0e-98f3-48a5-8a2d-a52baa926b05,Wan'Dale Robinson,NYG,WR,Knee,2
392ccaf6-6d81-453f-85e3-7702ac081db3,Jon Feliciano,NYG,OL,Lower Leg,2
78af6ab8-1003-423d-b29b-111d8f4d45ad,Azeez Ojulari,NYG,OLB,Calf,2
8ca53dc6-9a7f-41a6-9b69-d199a6784013,Jason Pinnock,NYG,SAF,Shoulder,2
47b9a4ca-aad6-41a0-a1b1-d6b2091f0296,Kayvon Thibodeaux,NYG,OLB,Knee,2
08696187-da1c-41d4-b156-9a9f844e4167,Dane Belton,NYG,SAF,Clavicle,2
b12174ec-fea9-4e05-b54f-c00e10920245,Rudy Ford,GB,SAF,Hamstring,2
a750e7ca-12ab-4d7c-bc65-f58793c3ed16,David Bakhtiari,GB,T,Knee,2
4d224244-dbb8-49db-b8d9-8bb974cea82e,Jake Hanson,GB,C,Shoulder,2
b5d116d8-11d4-43b1-8f0b-9a3ba26648c9,Elgton Jenkins,GB,G,Knee,2
6a23db75-021b-4808-99e6-21a33d34202b,Allen Lazard,GB,WR,Ankle,2
e94ac14d-0122-4dc8-ad20-b71226cb8cfe,Keisean Nixon,GB,CB,Shoulder,2
13bbc7df-2a25-44db-a79a-89ba6c1ac009,Jon Runyan,GB,G,Concussion,2
f05149f9-c13f-4af8-858f-ad1e380961cd,Quay Walker,GB,LB,Shoulder,2
9c21e9af-681c-41ef-9b00-fbc9e1668ed1,Marcedes Lewis,GB,TE,Rest,2
c87aaf5b-e1e9-4d18-b0f1-f328b646031d,Kristian Fulton,TEN,CB,Hamstring,2
ef21feb3-991e-42d7-bb16-8bc92f7894bf,Dontrell Hilliard,TEN,RB,Hamstring,2
d32dad06-4e96-4a95-8db4-3a63948dc685,Kyle Philips,TEN,WR,Shoulder,2
cc67f4a1-99e9-48a9-84f4-245d7425ba6f,Ola Adeniyi,TEN,OLB,Neck,2
7c84bbbd-6bc1-4d3a-8fe9-263b807a08b2,Jamarco Jones,TEN,OL,Elbow,2
1f301468-0e6e-4a38-9c73-919796ebaca8,Taylor Lewan,TEN,T,Knee,2
88c9dc8c-2952-4e7c-8677-f29e30d15309,Dillon Radunz,TEN,OL,Neck,2
3b69032b-a321-4da8-9303-9d21a1970de6,Nate Davis,TEN,G,Knee,2
feeee40a-dd63-41a7-89cd-6c95b5456833,Marquise Brown,ARI,WR,NIR-Rest,2
de3421f7-2147-4835-89a5-724e87bad463,Zach Ertz,ARI,TE,Calf,2
04f9a4be-b236-4eed-9bc4-794f615ccd13,Andy Isabella,ARI,WR,Back,2
975555d0-fe82-4e88-90f4-d690f5000671,Rondale Moore,ARI,WR,Hamstring,2
56992f39-70e7-4b6a-86da-0a4776504e7a,Jalen Thompson,ARI,SAF,Toe,2
dc11299d-6c24-4048-8b2f-f929e4ed0b92,J.J. Watt,ARI,DE,Calf,2
c5e92aff-ce1e-4ce0-b838-6149f8ce875f,Trayvon Mullen,ARI,CB,Toe,2
b6fe2eb8-3692-450a-98b3-11e47c8b6711,Justin Pugh,ARI,OL,Neck,2
409f6cf2-cfd2-4712-80a2-9a62e0ad75c4,Marco Wilson,ARI,CB,Ankle,2
ad9a0044-67f0-4303-ab38-a8459e32a9cb,Brian Allen,LA,OL,Knee,2
8e1285f7-6e4c-41e4-aac9-92e09f9f32b2,Van Jefferson,LA,WR,Knee,2
8bb5c7ef-e7be-4015-8874-2f0982286acc,Aaron Donald,LA,DT,Rest,2
d24f72af-88e3-46d0-b132-1fe77e5c893b,Joe Noteboom,LA,OL,Knee,2
56b26b71-8f1e-416c-a7e5-62cd67c98f4b,Matthew Orzech,LA,LS,Calf,2
13c4b449-65e4-4a3e-9152-85e9cbb2b8c6,Leonard Floyd,LA,OLB,Knee,2
0dbbd211-0372-4751-9751-e4df4ab1f8eb,Salvon Ahmed,MIA,RB,Heel,2
0cb6209d-2397-4be2-9cb7-f990bfb67e69,Terron Armstead,MIA,T,Rest,2
53fd9a69-1b10-4fd6-90e7-ee84cca9e041,Cethan Carter,MIA,TE,Concussion,2
a964f59b-af2b-48e1-b64d-c376cc1d8c28,Cedrick Wilson Jr.,MIA,WR,Toe,2
4f2ecf70-d3b2-11ec-96a0-c3471a31202c,Tanner Conner,MIA,TE,Knee,2
30b045f1-b8e4-4ae9-b062-5181847b508c,Eric Rowe,MIA,SAF,Pectoral,2
d0ca076f-a25d-436b-837e-07dde16be635,Greg Little,MIA,T,Ankle,2
f0c60c6e-513b-40df-9794-d555ed59202f,Brandon Jones,MIA,SAF,Hip,2
6c640668-de81-49c4-a0da-e367e1747923,Christian Wilkins,MIA,DT,Back,2
ebc576d0-a98b-4f82-aaf9-901a3911487d,Hunter Long,MIA,TE,Ankle,2
9b2d5497-738b-47bc-bd96-2c550b4649ee,Willie Gay,KC,LB,Knee,2
4ceb866c-8eaf-49b5-9043-56228e43a2e5,Harrison Butker,KC,K,Left Ankle,2
9d699fbc-ce11-4e42-a9b1-c94ecee8f613,Orlando Brown,KC,T,Knee,2
382bf27a-8afb-4ffe-b7b8-9a960b98049a,Trey Smith,KC,OL,Ankle,2
9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9,JuJu Smith-Schuster,KC,WR,Shoulder,2
bdb77276-7191-4454-85c2-e1693a33d709,Justin Watson,KC,WR,Chest,2
11cad59d-90dd-449c-a839-dddaba4fe16c,Patrick Mahomes,KC,QB,Left Wrist,2
bb9db665-7f9f-425d-9e4b-df78c65c8b97,Justin Reid,KC,SAF,Hand,2
